id,label,text_clean
5.68886e+17,negative, okaaaaay ugh im 8 min away
5.68885e+17,neutral, go franks105 go
5.68885e+17,neutral, please please please
5.68885e+17,negative, yes but i like need my luggage before tomorrow morning
5.68885e+17,neutral, 5 min away
5.68885e+17,negative, doesnt care nor does sna agent jacquie plitt rude gal bad attitude had 2 fly  2 cabo thx
5.68884e+17,positive,   happily flight 1625 was not delayed when a cockpit visit blew my fouryrolds mind thanks capn
5.68884e+17,negative, needs 2 make me whole used my tkt back n phx due 2 rude sna agent jacquie plitt flew  2 cabo
5.68884e+17,neutral, 8 mins
5.68884e+17,neutral,  is there a route to flight from mexico city to chicago midway using your services
5.68883e+17,positive, flight 3056 only an hour long but one of the best flights ive ever had kudos to flight crew and airline in general
5.68883e+17,neutral, how many are left
5.68882e+17,negative, swa agent jacquie plitt orangecounty sna rudely tells me youre not going 2 cabo today or manana back 2 phx flew 
5.68882e+17,positive, thanks for being so good to us military folk its cold in stlouis but i sure enjoyed my flight
5.68882e+17,negative, thanks for losing my luggage
5.68881e+17,negative, what about for us that cant get to the states they are playing for the hunt any destinationdragons tickets lefteven just one
5.6888e+17,neutral, im on the 110 lol has anyone arrived yet
5.6888e+17,neutral, left behind ipad air on flight 505 from bradley to bwi plane had already left by the time i realized can you possibly help
5.6888e+17,neutral, how many left im 15 min wway
5.6888e+17,negative, well i had a car amp free place 2 stay had i known unacceptable treatment from spvsr sally in cleveland disappointed
5.68879e+17,neutral, i cannot dm you as you do not follow me
5.68879e+17,negative, and this asshole cut in front of me your system blows
5.68878e+17,negative, its pretty stupid and i probably wont fly it again plus hearing nightmare stories of overbooked flights
5.68878e+17,neutral, im 30 mins out wait for me
5.68878e+17,neutral, get me on flight 4146 to denver and ill be more than happy
5.68877e+17,neutral, will there a nonstop flight from midway to boise for this summer season looking to book at labor day trip  ty
5.68876e+17,negative,  over 15 minutes without talking to a human at what point would you recommend i call 
5.68876e+17,neutral, can one use a companion pass w a points flight booking problems or is it only cash fares thx
5.68874e+17,neutral, im not tho
5.68874e+17,negative, so u guys cancelled flight bna flights amp dont bother 2 alert passengers what gives
5.68873e+17,positive, thank you so so much for sending me to la for destinationdragons tonight is gonna rock
5.68873e+17,positive, oh i see what you did there thanks for supporting padresst
5.6887e+17,positive, yeah haha never been in one its expensive  and we will so much fun destinationdragons
5.6887e+17,positive, beautiful day in seattle
5.68869e+17,positive, this has to be the best video i have seen ever  teamspirit
5.68866e+17,positive, samoore10 thank you for your kind response  the acknowledgement and apology go a long way southwestrocks
5.68863e+17,negative, no thanks after those 25 minutes someone did eventually help us and took care of it
5.68862e+17,negative, was going for the weekend for friends birthday so no point in reflight booking problems
5.68862e+17,negative, one of my bags didnt make it to my destination i have the claim ticket any way to help out with a status on the location
5.68861e+17,neutral,  when is the next flight with free cocktails
5.6886e+17,negative,includes kciairport  inclement weather may impact scheduled service in reflight booking problems options available
5.68858e+17,neutral, okay thank you  also i did get a tweet earlier about 15 hrs ago saying i won amp should send a dm but then it was deleted
5.68858e+17,negative, yes but not with out an attitude and nasty comment
5.68857e+17,positive, you guys rock so easy quick and affordable to change my flight bestairlineever neverchange
5.68857e+17,neutral, i have a credit that expires a month before my flight is there any possible way i can have that extended
5.68857e+17,negative, 4 hour delay in atl due to air traffic controllove missing an entire day of my vacation unhappycustomer mytimeismoney
5.68857e+17,neutral, i have a question re your atl companion pass offer i know i need 3 revenue flight roundtrips whats a revenue flight thnx
5.68855e+17,negative,4569 cancelled flightled had to get refund cancelled flightlations happen but the 25 min phone wait amp painful music unacceptable come on
5.68855e+17,neutral, how can i refer a friend for the southwest credit card for points
5.68854e+17,neutral, i have the dm from southwestverity if needed
5.68853e+17,neutral, hello i was talking with southwestverity but it says you moved here they sent me a voucher but does not work can u help
5.68853e+17,neutral,  i am following you now
5.68852e+17,neutral,  i can go  i want to badly   i dont know how to dm  can i email you   help  wmn4lifehotmailcom
5.68852e+17,positive,thank you for your help shannon great customer service 
5.68851e+17,negative, 2 12 hours late flight but i made it to sf maybe you can help me get on an earlier flight on sunday
5.68851e+17,negative, again another ride sw employee that printed out boarding passes deficiency in training obviously
5.6885e+17,positive, thanks lindsey amp the southwest twitter team for great service amp a speedy resolution luvagent swa
5.6885e+17,negative, apparently mechanics had to be flown in to fix some planesnot the most assuring sign
5.68849e+17,positive,  please help we really want to fly with you guessweflyingdelta
5.68849e+17,neutral, how oh how do we get tickets
5.68848e+17,neutral, now accepting apples passbook app for boarding passes app works on iphone amp ipodtouch not ipad
5.68846e+17,positive, thank you dming now
5.68846e+17,negative, did you cancelled flight all flights into bna today needtogethome
5.68845e+17,negative, huge problem with someone whose ticket was cancelled flighted mid trip can you dm
5.68845e+17,negative, flights from sunny sfo delayed for hours and others cancelled flightled left and right with little updates any help 
5.68844e+17,negative, please explain to reps ignoring a technical issue and passing the buck is not a good business model lucky limited to 140
5.68843e+17,negative, understood just frustrating you buy early bird check on the day they go on sale at 630am and get mid b feel ripped off
5.68843e+17,neutral, so thats what happens when your power level goes over 9000 feet in the air
5.68842e+17,neutral,s ceo kelly draws record crowd to bwi_airport business partnership breakfast
5.68842e+17,neutral,s ceo kelly draws record crowd to bwi_airport business partnership breakfast
5.6884e+17,negative, please start charging for carryon luggage carryonbagssloweverybodydown
5.68839e+17,positive, sea to den south sound volleyball team on its way
5.68839e+17,neutral, i will if you can see about moving up my brother in laws graduation to the 6th  thanks
5.68837e+17,neutral, will do thank you
